10	614540.06250	3532957.75000
20	31414.58008	3468166.50000
30	31414.58008	3400780.50000
40	5642.54932	3315549.00000
50	5318.45459	3229814.50000
60	47.54017	3144054.00000
70	47.54017	3059254.50000
80	47.54017	2975434.00000
90	45.40514	2892399.75000
100	39.07694	2810175.50000
110	17.90665	2728584.25000
120	2.17782	2647541.50000
130	0.01730	2567400.50000
140	0.01730	2488063.50000
150	0.01730	2409311.75000
160	0.01730	2331326.50000
170	0.01730	2254195.00000
180	0.01730	2177698.25000
190	0.01730	2102009.75000
200	0.01730	2026868.12500
210	0.01730	1952211.00000
220	0.01730	1878285.62500
230	0.01730	1805031.75000
240	0.01730	1732455.62500
250	0.01730	1660364.50000
260	0.01729	1588935.37500
270	0.01729	1518072.37500
280	0.01729	1447715.50000
290	0.01729	1378003.37500
300	0.01729	1309027.75000
310	0.01729	1240778.25000
320	0.01729	1173167.62500
330	0.01729	1106163.25000
340	0.01729	1039681.50000
350	0.01729	973913.18750
360	0.01729	908723.56250
370	0.01729	844049.43750
380	0.01729	779953.43750
390	0.01729	716522.50000
400	0.01729	653955.25000
410	0.01729	592207.87500
420	0.01729	531357.18750
430	0.01729	471294.21875
440	0.01729	412219.90625
450	0.01729	354080.71875
460	0.01729	297148.81250
470	0.01729	241390.75000
480	0.01729	187449.90625
490	0.01729	135390.57812
500	0.01729	86950.45312
510	0.01729	45531.64453
520	0.01729	18147.51758
530	0.01729	5130.35596
540	0.01729	1402.61670
550	0.01729	348.04004
560	0.01729	80.66988
570	0.01729	9.54935
580	0.01729	8.30207
590	0.01729	7.07507
600	0.01729	6.00136
610	0.01729	5.06969
620	0.01729	4.25322
630	0.01729	3.64248
640	0.01728	3.29233
650	0.01728	2.95642
660	0.01728	2.62640
670	0.01728	2.33775
680	0.01728	2.12032
690	0.01728	1.92320
700	0.01728	1.75055
710	0.01728	1.56120
720	0.01728	1.41516
730	0.01728	1.24805
740	0.01728	1.15335
750	0.01728	1.03493
760	0.01728	0.93355
770	0.01728	0.83499
780	0.01728	0.76346
790	0.01728	0.71390
800	0.01728	0.65602
810	0.01728	0.57170
820	0.01728	0.49716
830	0.01728	0.42311
840	0.01728	0.37318
850	0.01728	0.33421
860	0.01728	0.29224
870	0.01728	0.25028
880	0.01728	0.20531
890	0.01728	0.19994
900	0.01728	0.15215
910	0.01728	0.10082
920	0.01728	0.05242
930	0.01727	0.03943
940	0.01727	0.02029
950	0.01727	0.02246
960	0.01727	0.02459
970	0.01727	0.01729
980	0.01727	0.02029
990	0.01727	0.02028
1000	0.01727	0.02028
1010	0.01727	0.02246
1020	0.01727	0.01729
1030	0.01727	0.01729
1040	0.01727	0.01729
1050	0.01727	0.02245
1060	0.01727	0.02028
1070	0.01727	0.02245
1080	0.01727	0.02028
1090	0.01727	0.02245
1100	0.01727	0.02245
1110	0.01727	0.01728
1120	0.01727	0.02459
1130	0.01727	0.02245
1140	0.01727	0.01728
1150	0.01727	0.02028
1160	0.01726	0.02459
1170	0.01726	0.02028
1180	0.01726	0.02028
1190	0.01726	0.01728
1200	0.01726	0.04153
1210	0.01726	0.02028
1220	0.01726	0.02028
1230	0.01726	0.02028
1240	0.01726	0.02245
1250	0.01726	0.02458
1260	0.01726	0.02458
1270	0.01726	0.02458
1280	0.01726	0.02458
1290	0.01726	0.02027
1300	0.01726	0.01728
1310	0.01726	0.03730
1320	0.01726	0.03730
1330	0.01726	0.01728
1340	0.01726	0.01727
1350	0.01726	0.04999
1360	0.01726	0.01727
1370	0.01726	0.01727
1380	0.01726	0.03306
1390	0.01726	0.01727
1400	0.01726	0.01727
1410	0.01726	0.01727
1420	0.01726	0.01727
1430	0.01726	0.01727
1440	0.01726	0.02882
1450	0.01726	0.01727
1460	0.01725	0.01727
1470	0.01725	0.02244
1480	0.01725	0.01727
1490	0.01725	0.01727
1500	0.01725	0.02244
1510	0.01725	0.02027
1520	0.01725	0.01727
1530	0.01725	0.02670
1540	0.01725	0.02026
1550	0.01725	0.01727
1560	0.01725	0.01727
1570	0.01725	0.02882
1580	0.01725	0.02026
1590	0.01725	0.01727
1600	0.01725	0.02026
1610	0.01725	0.01726
1620	0.01725	0.02243
1630	0.01725	0.02026
1640	0.01725	0.01726
1650	0.01725	0.02457
1660	0.01725	0.01726
1670	0.01725	0.02026
1680	0.01725	0.02457
1690	0.01725	0.02669
1700	0.01725	0.01726
1710	0.01725	0.02243
1720	0.01725	0.02456
1730	0.01725	0.02243
1740	0.01725	0.02881
1750	0.01725	0.02243
1760	0.01725	0.02026
1770	0.01725	0.02456
1780	0.01725	0.01726
1790	0.01725	0.02026
1800	0.01725	0.02026
1810	0.01725	0.01726
1820	0.01725	0.02026
1830	0.01725	0.01726
1840	0.01725	0.01726
1850	0.01725	0.02456
1860	0.01725	0.01726
1870	0.01724	0.02881
1880	0.01724	0.01726
1890	0.01724	0.02242
1900	0.01724	0.02025
1910	0.01724	0.01726
1920	0.01724	0.01725
1930	0.01724	0.01725
1940	0.01724	0.02242
1950	0.01724	0.01725
1960	0.01724	0.01725
1970	0.01724	0.02456
1980	0.01724	0.02242
1990	0.01724	0.02025
2000	0.01724	0.03304
