10	20.92046	218.48843
20	20.92046	213.81889
30	10.30535	208.85287
40	10.30535	203.76872
50	10.30535	198.76376
60	10.30535	193.75874
70	6.72551	188.79800
80	2.34981	183.79578
90	2.34981	178.74767
100	0.76289	173.75697
110	0.76289	168.82584
120	0.28888	163.90173
130	0.28888	158.98148
140	0.25287	154.07379
150	0.25287	149.19319
160	0.25287	144.40649
170	0.25287	139.64429
180	0.15686	134.91843
190	0.13285	130.23097
200	0.03684	125.58521
210	0.03684	121.04440
220	0.03684	116.49992
230	0.03684	111.99990
240	0.00083	107.53274
250	0.00083	103.09095
260	0.00083	98.72227
270	0.00083	94.36919
280	0.00083	90.05721
290	0.00083	85.81260
300	0.00083	81.60549
310	0.00083	77.42730
320	0.00083	73.28669
330	0.00083	69.21420
340	0.00083	65.16801
350	0.00083	61.16329
360	0.00083	57.23487
370	0.00083	53.34252
380	0.00083	49.49525
390	0.00083	45.66841
400	0.00083	41.88566
410	0.00083	38.13831
420	0.00083	34.52711
430	0.00083	30.94406
440	0.00083	27.46903
450	0.00083	24.06583
460	0.00083	20.74847
470	0.00083	17.52659
480	0.00083	14.48310
490	0.00083	11.57973
500	0.00083	8.84955
510	0.00083	6.65625
520	0.00083	5.45948
530	0.00083	4.68858
540	0.00083	4.11622
550	0.00083	3.64738
560	0.00083	3.21759
570	0.00083	2.87441
580	0.00083	2.54617
590	0.00083	2.26125
600	0.00083	2.04318
610	0.00083	1.86197
620	0.00083	1.69642
630	0.00083	1.54486
640	0.00083	1.39839
650	0.00083	1.27132
660	0.00083	1.16108
670	0.00083	1.04143
680	0.00083	0.95742
690	0.00083	0.87148
700	0.00083	0.78927
710	0.00083	0.71514
720	0.00083	0.65372
730	0.00083	0.60436
740	0.00083	0.54644
750	0.00083	0.49039
760	0.00083	0.42499
770	0.00083	0.37455
780	0.00083	0.33094
790	0.00083	0.29493
800	0.00083	0.27075
810	0.00083	0.24227
820	0.00083	0.22172
830	0.00083	0.19743
840	0.00083	0.17314
850	0.00083	0.15632
860	0.00083	0.12643
870	0.00083	0.11896
880	0.00083	0.07598
890	0.00083	0.05170
900	0.00083	0.03428
910	0.00083	0.02767
920	0.00083	0.02503
930	0.00083	0.02168
940	0.00083	0.01635
950	0.00083	0.01821
960	0.00083	0.00986
970	0.00083	0.01246
980	0.00083	0.00633
990	0.00083	0.00665
1000	0.00083	0.00918
