10	658.71124	7995.07959
20	658.71124	7856.45508
30	346.45007	7699.45752
40	26.60708	7513.66797
50	14.59754	7320.23633
60	5.92246	7125.13574
70	5.40018	6932.25342
80	5.40018	6742.12744
90	4.78220	6554.19141
100	4.78220	6368.19727
110	4.52807	6183.46484
120	4.52807	6000.25732
130	4.07339	5818.98535
140	3.83670	5639.31299
150	3.83670	5461.07324
160	2.94984	5284.24854
170	2.67688	5109.33447
180	2.67688	4935.58105
190	2.09865	4763.85840
200	1.79046	4593.90576
210	1.79046	4425.63916
220	0.75301	4259.34277
230	0.00264	4094.67163
240	0.00264	3931.45020
250	0.00264	3769.33228
260	0.00264	3608.81128
270	0.00264	3449.53296
280	0.00264	3291.49194
290	0.00264	3134.54956
300	0.00264	2978.82935
310	0.00264	2824.23999
320	0.00264	2671.24072
330	0.00264	2519.37402
340	0.00264	2368.90161
350	0.00263	2219.88110
360	0.00263	2072.18115
370	0.00263	1926.22083
380	0.00263	1781.85437
390	0.00263	1638.92932
400	0.00263	1497.49170
410	0.00263	1358.83130
420	0.00263	1221.93481
430	0.00263	1086.86011
440	0.00263	954.08148
450	0.00263	823.73291
460	0.00263	695.96198
470	0.00263	571.38849
480	0.00263	450.37238
490	0.00263	334.00418
500	0.00263	223.54768
510	0.00263	124.11808
520	0.00263	55.93176
530	0.00263	19.90901
540	0.00263	7.70583
550	0.00263	4.44792
560	0.00263	3.91306
570	0.00263	3.55249
580	0.00263	3.27020
590	0.00263	3.02623
600	0.00263	2.84473
610	0.00263	2.65575
620	0.00263	2.48674
630	0.00263	2.31988
640	0.00263	2.19406
650	0.00263	2.07805
660	0.00263	1.96629
670	0.00263	1.84672
680	0.00263	1.74329
690	0.00263	1.64655
700	0.00263	1.54619
710	0.00263	1.46855
720	0.00263	1.38020
730	0.00263	1.31235
740	0.00263	1.23718
750	0.00263	1.18046
760	0.00263	1.10129
770	0.00263	1.04852
780	0.00263	0.97331
790	0.00263	0.91303
800	0.00263	0.85752
810	0.00263	0.79785
820	0.00263	0.75051
830	0.00263	0.69303
840	0.00263	0.64429
850	0.00263	0.59773
860	0.00263	0.54740
870	0.00263	0.50335
880	0.00263	0.45853
890	0.00263	0.41885
900	0.00263	0.39282
910	0.00263	0.35747
920	0.00263	0.32893
930	0.00263	0.30493
940	0.00263	0.25532
950	0.00263	0.22127
960	0.00263	0.18722
970	0.00263	0.15317
980	0.00263	0.11669
990	0.00263	0.08997
1000	0.00263	0.06020
1010	0.00263	0.03212
1020	0.00263	0.01806
1030	0.00263	0.02069
1040	0.00263	0.00264
1050	0.00263	0.00698
1060	0.00263	0.01914
1070	0.00263	0.00507
1080	0.00263	0.00507
1090	0.00263	0.00264
1100	0.00263	0.00507
1110	0.00263	0.00507
1120	0.00263	0.00507
1130	0.00263	0.01405
1140	0.00263	0.00698
1150	0.00263	0.01914
1160	0.00263	0.00507
1170	0.00263	0.00264
1180	0.00263	0.00698
1190	0.00263	0.01058
1200	0.00263	0.00880
1210	0.00263	0.01233
1220	0.00263	0.00507
1230	0.00263	0.00880
1240	0.00263	0.01745
1250	0.00263	0.00264
1260	0.00263	0.00507
1270	0.00263	0.00507
1280	0.00263	0.00507
1290	0.00263	0.00264
1300	0.00263	0.00698
1310	0.00263	0.00264
1320	0.00263	0.00264
1330	0.00263	0.00507
1340	0.00263	0.00698
1350	0.00263	0.00264
1360	0.00263	0.01405
1370	0.00263	0.01233
1380	0.00263	0.00507
1390	0.00263	0.00264
1400	0.00263	0.00507
1410	0.00263	0.01058
1420	0.00263	0.00507
1430	0.00263	0.01233
1440	0.00263	0.00507
1450	0.00263	0.00264
1460	0.00263	0.00507
1470	0.00263	0.00698
1480	0.00263	0.00698
1490	0.00263	0.00507
1500	0.00263	0.00264
1510	0.00263	0.01233
1520	0.00263	0.00880
1530	0.00263	0.00507
1540	0.00263	0.00264
1550	0.00263	0.02247
1560	0.00263	0.00507
1570	0.00263	0.00264
1580	0.00263	0.00507
1590	0.00263	0.01058
1600	0.00263	0.00264
1610	0.00263	0.01233
1620	0.00263	0.00698
1630	0.00263	0.01058
1640	0.00263	0.00264
1650	0.00263	0.01914
1660	0.00263	0.00507
1670	0.00263	0.01576
1680	0.00263	0.00264
1690	0.00263	0.00698
1700	0.00263	0.00880
1710	0.00263	0.00507
1720	0.00263	0.00698
1730	0.00263	0.00507
1740	0.00263	0.00507
1750	0.00263	0.02413
1760	0.00263	0.00264
1770	0.00263	0.01405
1780	0.00263	0.01233
1790	0.00263	0.00507
1800	0.00263	0.00507
1810	0.00263	0.00264
1820	0.00263	0.00264
1830	0.00263	0.00507
1840	0.00263	0.01405
1850	0.00263	0.00264
1860	0.00263	0.00507
1870	0.00263	0.01233
1880	0.00263	0.00264
1890	0.00263	0.00698
1900	0.00263	0.01058
1910	0.00263	0.00507
1920	0.00263	0.00264
1930	0.00263	0.00264
1940	0.00263	0.00507
1950	0.00263	0.00264
1960	0.00263	0.00880
1970	0.00263	0.00880
1980	0.00263	0.02081
1990	0.00263	0.00880
2000	0.00263	0.00698
