10	223.59941	509.26904
20	34.03633	503.34268
30	29.25354	494.88016
40	29.25354	485.69510
50	19.84535	475.41287
60	19.84535	465.87012
70	7.58159	455.45563
80	7.58159	445.16132
90	7.58159	434.76331
100	0.00077	424.34583
110	0.00077	413.71082
120	0.00077	403.19824
130	0.00077	392.86578
140	0.00077	382.31174
150	0.00077	371.78052
160	0.00077	361.35696
170	0.00077	351.11496
180	0.00077	341.32828
190	0.00077	331.27267
200	0.00077	321.58380
210	0.00077	311.32663
220	0.00077	301.44836
230	0.00077	291.82123
240	0.00077	282.31436
250	0.00077	272.80051
260	0.00077	262.77893
270	0.00077	253.51958
280	0.00077	243.56880
290	0.00077	233.86142
300	0.00077	224.08334
310	0.00077	214.76300
320	0.00077	205.54840
330	0.00077	196.12593
340	0.00077	186.96371
350	0.00077	177.86787
360	0.00077	168.59969
370	0.00077	160.01955
380	0.00077	150.96535
390	0.00077	141.87059
400	0.00077	133.39720
410	0.00077	124.53178
420	0.00077	115.72113
430	0.00077	106.96885
440	0.00077	98.33216
450	0.00077	90.15832
460	0.00077	81.83069
470	0.00077	73.66914
480	0.00077	65.86093
490	0.00077	57.81323
500	0.00077	50.17464
510	0.00077	43.10740
520	0.00077	37.42138
530	0.00077	32.74339
540	0.00077	29.28250
550	0.00077	26.18259
560	0.00077	23.68074
570	0.00077	21.58990
580	0.00077	19.70434
590	0.00077	18.01561
600	0.00077	16.35991
610	0.00077	14.69052
620	0.00077	13.11171
630	0.00077	11.94108
640	0.00077	10.82914
650	0.00077	9.98414
660	0.00077	8.93977
670	0.00077	7.97371
680	0.00077	7.41352
690	0.00077	6.72293
700	0.00077	6.16699
710	0.00077	5.65554
720	0.00077	5.14408
730	0.00077	4.36321
740	0.00077	3.88371
750	0.00077	3.52913
760	0.00077	3.33707
770	0.00077	2.78115
780	0.00077	2.49208
790	0.00077	2.24748
800	0.00077	2.13629
810	0.00077	1.84722
820	0.00077	1.49143
830	0.00077	1.29130
840	0.00077	0.89104
850	0.00077	0.60295
860	0.00077	0.36834
870	0.00077	0.29678
880	0.00077	0.06568
890	0.00077	0.32635
900	0.00077	0.13420
910	0.00077	0.04524
920	0.00077	0.00077
930	0.00077	0.00077
940	0.00077	0.20090
950	0.00077	0.00077
960	0.00077	0.00077
970	0.00077	0.04525
980	0.00077	0.02301
990	0.00077	0.00077
1000	0.00077	0.04524

